"BehaviorSpace results (NetLogo 6.1.1)"
"model-1-exp.nlogo"
"experiment-25Sept2021-b"
"09/25/2021 01:36:36:400 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","[step]","number-of-people","number-of-built-systems","max-access-potential","min-access-potential","built-sys-state-min","built-sys-state-max","random-damage-limit","network-radius","seek-capability-when","share-access-potential","capability-call-help","capability-high","capability-low","capability-lim","built-sys-capability-output","built-sys-operation-threshold","sum-access-potential","avg-network-size","avg-built-sys-links-per-person","global-mean-capability-attainment","stdev-global-capability-attainment","capability-good-level-%","capability-acceptable-level-%","capability-unacceptable-level-%","avg-built-sys-state","stdev-built-sys-state","aggr-system-damages","aggr-system-recoveries","aggr-capability-provided","aggr-capability-help","aggr-access-potential-transferred","access-potential-initial-global-mean","access-potential-initial-global-stdev","max-global-mean-capability-attainment","min-global-mean-capability-attainment","max-global-mean-system-state","min-global-mean-system-state","access-potential-final-global-mean","access-potential-final-global-stdev"
"38","3000","200","12","1","0","0.3","0.9","12.09","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","90.34999999999998","5.945","4.87","0.3871875","0.2208773531155848","44","27.500000000000004","28.499999999999996","0.3152476374692525","0.18068395309680052","63933.60545420535","70739.57099999998","260098.5","0","9323.382127888251","0.45175","0.28714578354039105","0.5578125","0.3684375","0.574650129913043","0.3152476374692525","0.4517499999999999","0.2702405590476174"
"48","3000","200","12","1","0","0.3","0.9","7.4","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","98.23999999999998","6.42","5.3","0.4619804687499999","0.18390472396231977","56.00000000000001","30.5","13.5","0.26270136433216645","0.11604396767017021","78100.05007852169","83603.7815000002","309665.2809667963","47006.28096679689","0","0.49119999999999964","0.2961165056605645","0.6247007812499998","0.44042675781249985","0.5956449137778276","0.26270136433216645","0.49119999999999997","0.29611650566056436"
"56","1483","200","12","1","0","0.3","0.9","20.49","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","99.71000000000006","6.705","5.505","0","0","0","0","100","0.16040092096500302","0.04748305900818557","42109.80922995286","42798.81909999994","139461","0","81261.301303133","0.49855","0.274160935570633","0.6384375","0","0.6074996207645708","0.16040092096500305","0.49854999999999877","1.0573585823819426E-15"
"51","1719","200","12","1","0","0.3","0.9","18.6","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","102.72999999999996","6.065","5.135","0","0","0","0","100","0.17176641154656536","0.04044350751620475","44086.85145618716","45149.28300000002","155058.75","0","6349.253968467558","0.5136499999999999","0.2882788597955548","0.61125","0","0.728083468146912","0.17176641154656536","0.5136500000000002","0.28827885979555473"
"57","1865","200","12","1","0","0.3","0.9","18.15","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","103.97000000000001","6.3","5.575","0","0","0","0","100","0.1599151269888713","0.04485011773980821","54006.873020261526","55187.267599999934","184047.75","0","111528.26036036473","0.5198499999999998","0.2991637885202838","0.66","0","0.6457669349260761","0.15991512698887134","0.5198500000000011","1.2243099374948809E-15"
"52","3000","200","12","1","0","0.3","0.9","3.34","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","93.37000000000002","5.815","5.075","0.5221875","0.16694226454739092","78.5","12","9.5","0.6478662711467184","0.18643362391222798","47908.19264969595","55993.83969999994","316390.5","0","179117.8702642094","0.4668500000000002","0.29862932688262867","0.624375","0.493125","0.6478662711467181","0.5457288079632897","0.4668499999999984","1.446911744312132E-15"
"47","3000","200","12","1","0","0.3","0.9","5.99","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","96.46000000000001","6.38","5.255","0.4753125","0.20666287478116155","66.5","18","15.5","0.593170789910559","0.19822791202811982","43885.08365124449","51913.09319999993","282880.5","0","13157.369506327434","0.4822999999999999","0.2940339945478222","0.560625","0.4396875","0.593170789910559","0.5327920508050247","0.48229999999999973","0.25218347479454456"
"62","918","200","12","1","0","0.3","0.9","27.57","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","95.37000000000002","5.815","5.285","0","0","0","0","100","0.17541106786191452","0.03367117738630589","28028.635510752447","27928.028","84330.75","0","51297.19349827847","0.47685","0.27970116411275475","0.6234375","0","0.6004858300756899","0.17541106786191452","0.47684999999999916","7.791063238603787E-16"
"61","939","200","12","1","0","0.3","0.9","26.87","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","103.64000000000003","6.18","5.445","0","0","0","0","100","0.16126588448884252","0.03902115980249281","26304.35447672586","25310.654399999996","91237.93679687507","12200.686796874981","0","0.5181999999999999","0.2911211390262473","0.6519671875","0","0.6029675795592128","0.16126588448884252","0.5181999999999999","0.2911211390262473"
"65","660","200","12","1","0","0.3","0.9","32.87","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","99.82999999999987","6.54","5.11","0","0","0","0","100","0.16669926499824658","0.029822667995435488","19537.96243009496","17973.944899999995","60259.69757812505","8386.697578125004","0","0.4991499999999999","0.29523311205259695","0.6170908203125","0","0.5445068432179317","0.1666992649982466","0.49914999999999976","0.295233112052597"
"59","3000","200","12","1","0","0.3","0.9","7.56","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","101.42999999999999","6.26","5.11","0.5492257812500001","0.13331725258295077","76","21","3","0.47681600813669833","0.17932172628858883","57985.82872617134","65450.84360000009","322970.96517578117","38969.96517578128","0","0.5071499999999999","0.2862816154009596","0.6295537109375","0.4939124999999994","0.5809425055321934","0.47681600813669833","0.50715","0.2862816154009595"
"53","3000","200","12","1","0","0.3","0.9","6.97","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","99.77000000000008","6.43","5.365","0.511875","0.18389435156548015","74","15.5","10.5","0.6346765257769419","0.1462662239368014","47835.64848103725","56000.4855","303312.75","0","14764.30722968469","0.4988499999999998","0.27638400476592767","0.594375","0.4584375","0.634676525776942","0.5845385271408801","0.49885000000000007","0.23578080134582383"
"55","3000","200","12","1","0","0.3","0.9","6.24","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","107.19000000000003","6.37","5.305","0.5334375","0.1784210545515477","77","13.5","9.5","0.7017860333892925","0.17932021777165433","31790.628652894597","39896.17790000003","307281","0","15058.317501487856","0.53595","0.2958151967922986","0.61875","0.48","0.7018823798661199","0.6480241825513982","0.5359500000000003","0.2560288468796356"
"67","1038","200","12","1","0","0.3","0.9","23.28","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","95.30999999999997","6.125","5.485","0","0","0","0","100","0.15197465816706243","0.0294522365886446","26642.398453351576","26566.064999999984","77304.75","0","0","0.47654999999999975","0.2903205601368786","0.55125","0","0.5159767800303454","0.15197465816706238","0.47655000000000036","0.2903205601368787"
"64","3000","200","12","1","0","0.3","0.9","8.93","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","102.77999999999997","6.615","5.075","0.4603125","0.23537443940960745","64","11","25","0.43430911086735935","0.17988897385531175","48821.8553127559","56658.72209999995","281358","0","0","0.5139","0.28986011181621835","0.5559375","0.425625","0.6071241265131184","0.43430911086735935","0.5138999999999999","0.2898601118162183"
"63","3000","200","12","1","0","0.3","0.9","2.2","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","101.79","6.54","5.26","0.5842376953125001","0.13037169889879072","80","20","0","0.8705663723246421","0.08976481988237549","21038.962678477463","30014.817400000014","327780.73490234354","41511.73490234383","0","0.5089499999999998","0.3074622949469907","0.6292505859374998","0.50208984375","0.8705663723246421","0.6828030088659847","0.5089499999999998","0.30746229494699084"
"69","880","200","12","1","0","0.3","0.9","28.7","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","102.93999999999994","5.995","5.185","0","0","0","0","100","0.1623817348069259","0.03441042340674621","24200.798722398766","24200.061499999978","74533.5","0","2482.795314513894","0.5146999999999998","0.2915732925434412","0.575625","0","0.5706473910630329","0.1623817348069259","0.5146999999999997","0.2915732925434412"
"58","3000","200","12","1","0","0.3","0.9","1.4","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","101.58999999999997","6.62","5.21","0.538125","0.1673993266047947","80","11","9","0.9174167465719728","0.06198977032243748","18567.02961172353","28316.88069999998","314358.75","0","18447.88079777969","0.5079500000000001","0.2803574486168948","0.613125","0.4884375","0.9174167465719728","0.6766140657777958","0.5079500000000001","0.22210317531100066"
"71","1062","200","12","1","0","0.3","0.9","25.16","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","99.41000000000001","5.86","5.455","0","0","0","0","100","0.1616873520280938","0.04310842404119304","27429.052371668025","27559.216399999958","84140.25","0","0","0.4970499999999997","0.29593357515584917","0.541875","0","0.6002996956085885","0.1616873520280938","0.4970499999999998","0.29593357515584917"
"66","3000","200","12","1","0","0.3","0.9","7.5","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","105.04999999999994","6.67","4.855","0.545625","0.14583168819364","80","14.000000000000002","6","0.5604499942977422","0.1704413251601672","60560.48072084271","68632.8227","324858","0","175767.30315130274","0.5252499999999996","0.2930431863142806","0.6459375","0.4992750000000001","0.5636370564822016","0.5524144732823261","0.5252499999999999","0"
"70","1584","200","12","1","0","0.3","0.9","18.93","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","105.41999999999994","6.25","6.065","0","0","0","0","100","0.14560325085739909","0.049779042601399176","43734.63899573082","43596.87900000005","150588","0","92835.89978854288","0.5270999999999999","0.2932277314862338","0.6665625","0","0.5661888555636797","0.14560325085739909","0.527100000000001","1.1130090340862554E-15"
"73","958","200","12","1","0","0.3","0.9","32.13","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","103.40000000000006","6.03","5.455","0","0","0","0","100","0.1412804681971592","0.03647505532443003","25516.84167519457","24726.385199999975","81759.75","0","53644.187081529","0.5169999999999997","0.2802726597781087","0.65625","0","0.6215877116187091","0.1412804681971592","0.5169999999999992","3.339027102258766E-16"
"60","3000","200","12","1","0","0.3","0.9","3.71","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","96.64000000000003","5.935","4.655","0.48","0.23374947934803514","67.5","14.499999999999998","18","0.7838442048858334","0.1798263229327972","26194.300743469656","34675.08879999989","278100.75","0","10835.353709501334","0.4832000000000003","0.28752934742064284","0.52875","0.418125","0.7838442048858335","0.6143233818807735","0.4832000000000003","0.2570593247798656"
"68","3000","200","12","1","0","0.3","0.9","7.12","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","100.77999999999999","6.25","4.985","0.5304208984375","0.14182320068432613","69.5","27.500000000000004","3","0.40152615748278414","0.19798578034637718","65760.860561006","72534.74280000004","319542.0797436527","46960.579743652364","0","0.5038999999999999","0.293647636927946","0.6197777343750002","0.50096640625","0.5405446718878343","0.40152615748278414","0.5038999999999997","0.2936476369279461"
"77","908","200","12","1","0","0.3","0.9","27.88","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","101.47999999999999","6.505","5.395","0","0","0","0","100","0.17653479199072877","0.023056082709341542","27822.241163187868","26959.19069999999","91356.85264648432","11068.602646484384","0","0.5073999999999997","0.2788026084389487","0.6498587890624998","0","0.6336613571057357","0.17653479199072877","0.5074","0.2788026084389489"
"76","808","200","12","1","0","0.3","0.9","32.09","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","108.72","6.385","4.845","0","0","0","0","100","0.14714460948127125","0.0462745530403194","21353.58021255275","21136.3769","67515.75","0","2182.369129281115","0.5436000000000004","0.29807260253486817","0.586875","0","0.5436407054546429","0.14714460948127123","0.5436000000000001","0.2980726025348683"
"79","753","200","12","1","0","0.3","0.9","32.06","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","99.63999999999994","6.615","5.34","0","0","0","0","100","0.16634519941740966","0.028290037385124173","22213.897526658056","21893.6358","69177.75","0","42048.45583409426","0.4981999999999999","0.2795774988969019","0.639375","0","0.5772437162924182","0.16634519941740963","0.49819999999999814","1.8364649062423212E-15"
"80","778","200","12","1","0","0.3","0.9","30.79","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","99.33000000000004","6.36","5.42","0","0","0","0","100","0.1493255352273584","0.03365721432392844","20811.40452107024","20131.723399999988","64354.5","0","43950.7970283704","0.4966499999999999","0.2828236617012275","0.6046875","0","0.5163129229802711","0.1493255352273584","0.49665000000000153","1.61386309942507E-15"
"81","1661","200","12","1","0","0.3","0.9","19.56","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","94.71999999999997","6.765","4.555","0","0","0","0","100","0.1658101984269361","0.03200460932727336","45137.08364595957","41901.04860000008","152266.51191406258","20615.26191406248","0","0.4736","0.28333626168552734","0.6138363281249998","0","0.6824705487971544","0.16581019842693603","0.4735999999999999","0.2833362616855274"
"74","3000","200","12","1","0","0.3","0.9","6.43","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","102.78999999999998","6.195","5.585","0.489375","0.22773929239704652","66","16.5","17.5","0.5417715798488193","0.21532784277446085","50414.470445984625","57877.72379999983","285333","0","0","0.51395","0.2820419041177959","0.5690625","0.4425","0.5500907875003217","0.5274528353024687","0.5139500000000001","0.28204190411779584"
"78","3000","200","12","1","0","0.3","0.9","9.57","45","avg-capability-attainment < capability-high","no","false","0.75","0.5","0.25","capability-high","0.2","92.10000000000002","5.72","4.285","0.39","0.2673942518635141","52","14.000000000000002","34","0.461354472839315","0.19333819421573872","42807.14045906772","50696.33489999997","232280.25","0","0","0.4605","0.3026262766459367","0.5012749999999999","0.35625","0.591662256897547","0.461354472839315","0.46049999999999996","0.30262627664593655"
"83","1726","200","12","1","0","0.3","0.9","18.3","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","97.64000000000003","6.19","4.595","0","0","0","0","100","0.17276161997978245","0.03600215132773429","45424.88775921304","46607.615500000065","153665.25","0","100775.66450678633","0.48819999999999986","0.29210337538198305","0.598125","0","0.643323697214993","0.17276161997978237","0.4882000000000016","1.7251640028336957E-15"
"75","3000","200","12","1","0","0.3","0.9","7.81","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","103.27999999999994","5.695","5.79","0.5229593750000001","0.1335561473094348","67","31.5","1.5","0.3865715828990561","0.23006380501636003","61658.64350333791","68099.39090000011","321227.3762409969","42318.1262409973","0","0.5163999999999997","0.29253362131213223","0.634022265625","0.501132421875","0.544478580144853","0.3865715828990561","0.5164","0.2925336213121322"
"72","3000","200","12","1","0","0.3","0.9","8.14","45","avg-capability-attainment < capability-high","yes, through personal transfers","false","0.75","0.5","0.25","capability-high","0.2","98.82999999999996","5.575","5.005","0.418125","0.22689995554014686","54.50000000000001","21","24.5","0.30796292131277747","0.22187839323840347","70162.10533523209","75777.24180000008","262278.75","0","9452.501507446312","0.4941500000000001","0.2900411987716997","0.575625","0.37125","0.4445558720293547","0.3079629213127775","0.49414999999999965","0.26598449259925"
"89","850","200","12","1","0","0.3","0.9","30","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","97.82999999999997","6.26","5.63","0","0","0","0","100","0.17004521714301926","0.03642375199259319","25692.423391053948","24247.293299999998","83241.68488281246","10856.184882812495","0","0.48915000000000025","0.2941280914344195","0.6335539062500001","0","0.6217663097861549","0.17004521714301926","0.48914999999999975","0.29412809143441954"
"82","3000","200","12","1","0","0.3","0.9","9.77","45","avg-capability-attainment < capability-high","no","true","0.75","0.5","0.25","capability-high","0.2","102.56000000000003","6.525","5.43","0.5290937499999999","0.16308987012586879","72","22.5","5.5","0.3850144756100047","0.16391613847428285","64124.01572590241","71478.07879999996","322086.485771485","34400.73577148432","0","0.5127999999999997","0.27332892916335794","0.6463777343749999","0.49592363281249996","0.693821828509809","0.3850144756100046","0.5128","0.2733289291633578"
"85","1965","200","12","1","0","0.3","0.9","17.62","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","102.91000000000001","6.675","5.025","0.0084375","0.03896706306316717","0","0","100","0.16887213756029165","0.031585290961685906","51808.798646171446","53924.85209999999","186984","0","104829.71534406436","0.5145499999999998","0.26687809405312213","0.6159375","0.0084375","0.6880318544517557","0.1688721375602917","0.51455","3.339027102258766E-16"
"90","1063","200","12","1","0","0.3","0.9","25.48","45","avg-capability-attainment < capability-high","yes, through a community fund","false","0.75","0.5","0.25","capability-high","0.2","97.85000000000004","6.08","5.545","0","0","0","0","100","0.1699029213206821","0.03195747993775828","32415.466220009144","32036.39680000001","100312.5","0","62996.485230744336","0.4892499999999999","0.2965936216136645","0.639375","0","0.6161876580028885","0.1699029213206821","0.4892499999999987","1.446911744312132E-15"
